Latitude,Longitude
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
23.1565122,113.4476479
